time,event,spares,repair_queue,busy_repairers,good_machines
21935.149993322364,failure,2,0,1,12
21938.137154805416,repair,3,0,0,13
21947.487762596043,failure,2,0,1,12
21947.8957023851,repair,3,0,0,13
21951.259511439468,failure,2,0,1,12
21951.68939310757,repair,3,0,0,13
21953.283085630574,failure,2,0,1,12
21953.983159394975,repair,3,0,0,13
21954.518780256545,failure,2,0,1,12
21956.414480954056,repair,3,0,0,13
21958.47971426249,failure,2,0,1,12
21959.332080106717,repair,3,0,0,13
21977.231571122662,failure,2,0,1,12
21977.600255328074,repair,3,0,0,13
21989.237014152273,failure,2,0,1,12
21989.245436982415,repair,3,0,0,13
21992.0139927747,failure,2,0,1,12
21992.834585605022,repair,3,0,0,13
22007.209841726664,failure,2,0,1,12
22007.4035231037,repair,3,0,0,13
22008.893718781437,failure,2,0,1,12
22010.218391541173,repair,3,0,0,13
22042.367176507643,failure,2,0,1,12
22042.40737615229,repair,3,0,0,13
22050.760542397944,failure,2,0,1,12
22051.20778088222,repair,3,0,0,13
22053.514690940727,failure,2,0,1,12
22054.343997765325,repair,3,0,0,13
22072.86023107646,failure,2,0,1,12
22073.649307628497,repair,3,0,0,13
22080.949338593648,failure,2,0,1,12
22081.003938066435,repair,3,0,0,13
22107.83068352781,failure,2,0,1,12
22109.9021464259,repair,3,0,0,13
22112.70290719945,failure,2,0,1,12
22113.113595726823,repair,3,0,0,13
22113.12066354946,failure,2,0,1,12
22113.681543077997,repair,3,0,0,13
22123.55515009591,failure,2,0,1,12
22125.540213836925,repair,3,0,0,13
22138.16440738845,failure,2,0,1,12
22138.412494776934,failure,1,1,1,11
22139.10306577247,repair,2,0,1,12
22139.803658623146,repair,3,0,0,13
22152.57822982309,failure,2,0,1,12
22152.982781305585,repair,3,0,0,13
22156.836973129462,failure,2,0,1,12
22157.942802193113,repair,3,0,0,13
22184.976631319758,failure,2,0,1,12
22184.980203730694,repair,3,0,0,13
22189.669317270556,failure,2,0,1,12
22189.779062322257,repair,3,0,0,13
22206.902145665343,failure,2,0,1,12
22207.347110274408,repair,3,0,0,13
22221.148609776563,failure,2,0,1,12
22221.15917895773,repair,3,0,0,13
22221.438584097097,failure,2,0,1,12
22222.412337913254,repair,3,0,0,13
22283.204533189917,failure,2,0,1,12
22284.111590524193,repair,3,0,0,13
22308.54698896624,failure,2,0,1,12
22308.934030401837,repair,3,0,0,13
22313.728699411728,failure,2,0,1,12
22315.083719307655,repair,3,0,0,13
22317.44236474935,failure,2,0,1,12
22318.151573484945,repair,3,0,0,13
22318.938832008967,failure,2,0,1,12
22320.438823521483,repair,3,0,0,13
22336.395160640845,failure,2,0,1,12
22336.65374659253,repair,3,0,0,13
22342.1127770192,failure,2,0,1,12
22344.272895661994,repair,3,0,0,13
22344.919644974383,failure,2,0,1,12
22345.270745214104,repair,3,0,0,13
22355.639207906122,failure,2,0,1,12
22357.229092350863,repair,3,0,0,13
22381.82635570287,failure,2,0,1,12
22381.87505388917,failure,1,1,1,11
22382.772529065056,repair,2,0,1,12
22382.99101759997,repair,3,0,0,13
22385.09046385199,failure,2,0,1,12
22386.708553823795,repair,3,0,0,13
22405.64940947133,failure,2,0,1,12
22407.85979549409,repair,3,0,0,13
22409.291697626864,failure,2,0,1,12
22410.31777680235,repair,3,0,0,13
22412.53493748724,failure,2,0,1,12
22414.615362375385,repair,3,0,0,13
22419.544491288336,failure,2,0,1,12
22419.55372819253,repair,3,0,0,13
22422.387538423867,failure,2,0,1,12
22422.9252480787,repair,3,0,0,13
22425.4060762517,failure,2,0,1,12
22425.751056729998,repair,3,0,0,13
22444.04652456867,failure,2,0,1,12
22444.67960549808,repair,3,0,0,13
22453.828424658102,failure,2,0,1,12
22454.57187448311,repair,3,0,0,13
22456.30913098596,failure,2,0,1,12
22456.79360229517,repair,3,0,0,13
22469.390519829954,failure,2,0,1,12
22476.18118362841,failure,1,1,1,11
22476.46192239799,repair,2,0,1,12
22476.513433248507,repair,3,0,0,13
22481.576198324863,failure,2,0,1,12
22482.063313736107,repair,3,0,0,13
22489.276787210023,failure,2,0,1,12
22490.387607024317,repair,3,0,0,13
22508.085982849552,failure,2,0,1,12
22508.77087790527,failure,1,1,1,11
22509.553263268237,repair,2,0,1,12
22510.602593038355,repair,3,0,0,13
22540.796639265627,failure,2,0,1,12
22541.061010557096,repair,3,0,0,13
22547.346674119042,failure,2,0,1,12
22547.813823837492,failure,1,1,1,11
22548.60369698121,repair,2,0,1,12
22548.87532646675,repair,3,0,0,13
22553.304086938097,failure,2,0,1,12
22553.806031768036,repair,3,0,0,13
22571.029492394817,failure,2,0,1,12
22571.73118067733,repair,3,0,0,13
22575.71628278365,failure,2,0,1,12
22576.14999954383,repair,3,0,0,13
22581.057608789204,failure,2,0,1,12
22582.76354980532,repair,3,0,0,13
22587.608241386937,failure,2,0,1,12
22587.904613097977,repair,3,0,0,13
22587.92136655225,failure,2,0,1,12
22589.18151579118,repair,3,0,0,13
22593.119568244376,failure,2,0,1,12
22593.242441443403,repair,3,0,0,13
22616.13936463782,failure,2,0,1,12
22617.145920512226,repair,3,0,0,13
22621.229569995936,failure,2,0,1,12
22623.881878336782,repair,3,0,0,13
22626.08885549908,failure,2,0,1,12
22626.817398257972,repair,3,0,0,13
22628.721362973472,failure,2,0,1,12
22629.38992480068,repair,3,0,0,13
22634.69315190549,failure,2,0,1,12
22635.013547870967,repair,3,0,0,13
22635.14615795241,failure,2,0,1,12
22635.1645590495,repair,3,0,0,13
22638.67058393345,failure,2,0,1,12
22639.66032737341,repair,3,0,0,13
22646.449378414396,failure,2,0,1,12
22646.9027423423,repair,3,0,0,13
22647.42833496122,failure,2,0,1,12
22648.422917682128,repair,3,0,0,13
22657.62027365447,failure,2,0,1,12
22660.064707923204,failure,1,1,1,11
22662.17403098231,repair,2,0,1,12
22662.68590630007,failure,1,1,1,11
22663.66675301879,repair,2,0,1,12
22663.984847499058,repair,3,0,0,13
22664.912270221917,failure,2,0,1,12
22666.810850175058,repair,3,0,0,13
22678.585483840987,failure,2,0,1,12
22678.710344694715,repair,3,0,0,13
22680.517371777845,failure,2,0,1,12
22681.396874101665,repair,3,0,0,13
22693.749101734727,failure,2,0,1,12
22693.83957171176,repair,3,0,0,13
22710.3954338962,failure,2,0,1,12
22712.183985427553,repair,3,0,0,13
22721.523278138247,failure,2,0,1,12
22722.13206337376,repair,3,0,0,13
22772.97065407904,failure,2,0,1,12
22773.3974273935,repair,3,0,0,13
22791.887710178584,failure,2,0,1,12
22793.628640652227,repair,3,0,0,13
22819.714959024026,failure,2,0,1,12
22819.810125870074,repair,3,0,0,13
22820.528363316214,failure,2,0,1,12
22821.07028928763,failure,1,1,1,11
22821.626934853433,repair,2,0,1,12
22821.787333299315,repair,3,0,0,13
22857.238786562477,failure,2,0,1,12
22858.25393251173,repair,3,0,0,13
22862.047071494235,failure,2,0,1,12
22863.302158723283,repair,3,0,0,13
22868.1810746177,failure,2,0,1,12
22869.15895079105,repair,3,0,0,13
22879.556168839004,failure,2,0,1,12
22880.064130395003,repair,3,0,0,13
22880.543706915756,failure,2,0,1,12
22880.584213807946,repair,3,0,0,13
22910.91457566706,failure,2,0,1,12
22910.937564806405,repair,3,0,0,13
22913.472027061878,failure,2,0,1,12
22914.327200828317,repair,3,0,0,13
22923.470045061273,failure,2,0,1,12
22923.541103629927,repair,3,0,0,13
22932.804439574982,failure,2,0,1,12
22932.941527398783,repair,3,0,0,13
22934.227486159318,failure,2,0,1,12
22934.41968668323,repair,3,0,0,13
22940.264548843326,failure,2,0,1,12
22940.604992099437,repair,3,0,0,13
22943.453677961657,failure,2,0,1,12
22944.055280257195,repair,3,0,0,13
22966.935971637577,failure,2,0,1,12
22966.943249711378,repair,3,0,0,13
22973.45460580457,failure,2,0,1,12
22973.52302419565,repair,3,0,0,13
22979.34526273051,failure,2,0,1,12
22979.397349415685,repair,3,0,0,13
22989.61680394368,failure,2,0,1,12
22991.047315940956,repair,3,0,0,13
22999.816342923317,failure,2,0,1,12
23000.3706641459,repair,3,0,0,13
23001.605991983684,failure,2,0,1,12
23004.40143385215,repair,3,0,0,13
23027.8578174613,failure,2,0,1,12
23028.192042640105,repair,3,0,0,13
23035.284484443753,failure,2,0,1,12
23036.910466746718,repair,3,0,0,13
23041.474344437196,failure,2,0,1,12
23041.554817665026,repair,3,0,0,13
23041.884104595018,failure,2,0,1,12
23041.98068830544,repair,3,0,0,13
23059.820524994488,failure,2,0,1,12
23061.83852205356,repair,3,0,0,13
23079.703907998977,failure,2,0,1,12
23080.82979044302,repair,3,0,0,13
23096.809320369215,failure,2,0,1,12
23097.72049207928,repair,3,0,0,13
23098.51375719076,failure,2,0,1,12
23099.242034492956,repair,3,0,0,13
23111.864975114826,failure,2,0,1,12
23111.94510112931,repair,3,0,0,13
23124.049050047808,failure,2,0,1,12
23124.483057115835,repair,3,0,0,13
23125.84037694762,failure,2,0,1,12
23127.099145396332,repair,3,0,0,13
23128.767578305436,failure,2,0,1,12
23129.08025350865,repair,3,0,0,13
23133.55205129912,failure,2,0,1,12
23134.855813776478,failure,1,1,1,11
23136.83995042105,repair,2,0,1,12
23138.36434396914,repair,3,0,0,13
23139.115363730398,failure,2,0,1,12
23140.972647553783,repair,3,0,0,13
23144.623594535118,failure,2,0,1,12
23145.722026228264,repair,3,0,0,13
23152.77520507227,failure,2,0,1,12
23155.038702583217,repair,3,0,0,13
23155.518975180057,failure,2,0,1,12
23156.15229651456,repair,3,0,0,13
23163.614288786448,failure,2,0,1,12
23164.532436350786,repair,3,0,0,13
23165.110604245103,failure,2,0,1,12
23165.422980822783,repair,3,0,0,13
23184.39259533319,failure,2,0,1,12
23184.449870206772,failure,1,1,1,11
23185.96930544431,repair,2,0,1,12
23186.085320637547,repair,3,0,0,13
23198.03017800867,failure,2,0,1,12
23198.078390539824,failure,1,1,1,11
23198.656176165157,repair,2,0,1,12
23199.295974170403,repair,3,0,0,13
23211.254477692353,failure,2,0,1,12
23211.837122035988,repair,3,0,0,13
23224.740004901538,failure,2,0,1,12
23224.950965767883,repair,3,0,0,13
23229.453564810578,failure,2,0,1,12
23229.868253177363,repair,3,0,0,13
23238.127246158525,failure,2,0,1,12
23240.895513106305,repair,3,0,0,13
23247.905806023646,failure,2,0,1,12
23249.43480938296,repair,3,0,0,13
23250.815875528166,failure,2,0,1,12
23251.89209331313,repair,3,0,0,13
23253.315135241643,failure,2,0,1,12
23254.214873506822,repair,3,0,0,13
23265.814210465524,failure,2,0,1,12
23266.48592129855,repair,3,0,0,13
23268.360332329186,failure,2,0,1,12
23269.03023503412,repair,3,0,0,13
23276.621265262518,failure,2,0,1,12
23277.819032154108,repair,3,0,0,13
23280.047075348524,failure,2,0,1,12
23281.385893508064,repair,3,0,0,13
23311.857571230088,failure,2,0,1,12
23312.264034054504,repair,3,0,0,13
23322.22463602402,failure,2,0,1,12
23323.19183737948,repair,3,0,0,13
23335.79721619022,failure,2,0,1,12
23336.180321097694,repair,3,0,0,13
23338.42314269755,failure,2,0,1,12
23339.994301891646,repair,3,0,0,13
23340.691443208823,failure,2,0,1,12
23341.94996416771,repair,3,0,0,13
23347.083310366514,failure,2,0,1,12
23347.45052217755,repair,3,0,0,13
23369.862431558005,failure,2,0,1,12
23371.559799220333,repair,3,0,0,13
23372.462310730985,failure,2,0,1,12
23373.683490873973,repair,3,0,0,13
23378.275057607716,failure,2,0,1,12
23379.82544160839,repair,3,0,0,13
23391.350977880666,failure,2,0,1,12
23392.01243203782,repair,3,0,0,13
23401.118175699557,failure,2,0,1,12
23402.35511494011,repair,3,0,0,13
23407.5571803144,failure,2,0,1,12
23407.73971104897,repair,3,0,0,13
23464.571495361302,failure,2,0,1,12
23464.76792047889,repair,3,0,0,13
23468.64403524146,failure,2,0,1,12
23468.71345970719,failure,1,1,1,11
23468.80063125814,repair,2,0,1,12
23470.318839727464,repair,3,0,0,13
23494.95551385771,failure,2,0,1,12
23495.28639606219,repair,3,0,0,13
23506.423074684764,failure,2,0,1,12
23506.9840746977,failure,1,1,1,11
23507.35357295424,repair,2,0,1,12
23507.85280205301,repair,3,0,0,13
23520.54613643065,failure,2,0,1,12
23521.123669905406,repair,3,0,0,13
23525.28558215072,failure,2,0,1,12
23525.456979551964,repair,3,0,0,13
23530.008853833977,failure,2,0,1,12
23531.20039917895,repair,3,0,0,13
23535.42719279642,failure,2,0,1,12
23537.742719547925,repair,3,0,0,13
23541.103357958986,failure,2,0,1,12
23542.82993912994,failure,1,1,1,11
23543.778275890778,repair,2,0,1,12
23544.64448672981,repair,3,0,0,13
23550.69613482465,failure,2,0,1,12
23551.932356842513,repair,3,0,0,13
23596.518685510786,failure,2,0,1,12
23598.466049676103,repair,3,0,0,13
23619.166425708278,failure,2,0,1,12
23622.07184186642,repair,3,0,0,13
23622.810496577626,failure,2,0,1,12
23624.713658389624,repair,3,0,0,13
23629.66932638155,failure,2,0,1,12
23631.189938585503,repair,3,0,0,13
23634.502051186235,failure,2,0,1,12
23634.537502634637,repair,3,0,0,13
23637.317529947897,failure,2,0,1,12
23637.430594223093,repair,3,0,0,13
23641.183682468916,failure,2,0,1,12
23641.400338694682,repair,3,0,0,13
23651.81879813736,failure,2,0,1,12
23652.687396547684,repair,3,0,0,13
23659.463703346566,failure,2,0,1,12
23659.78648928813,repair,3,0,0,13
23676.606743597356,failure,2,0,1,12
23677.30259155464,repair,3,0,0,13
23678.976558975144,failure,2,0,1,12
23679.371156947513,repair,3,0,0,13
23684.207132168038,failure,2,0,1,12
23685.73943768489,repair,3,0,0,13
23695.241202080884,failure,2,0,1,12
23698.93488419999,repair,3,0,0,13
23709.826442784743,failure,2,0,1,12
23715.335550231892,repair,3,0,0,13
23715.654569505863,failure,2,0,1,12
23715.849829389907,repair,3,0,0,13
23721.80856757916,failure,2,0,1,12
23721.912041178395,failure,1,1,1,11
23725.17788017997,repair,2,0,1,12
23725.39537122041,repair,3,0,0,13
23730.334766661377,failure,2,0,1,12
23732.38629914469,repair,3,0,0,13
23735.477507435033,failure,2,0,1,12
23735.976662209807,repair,3,0,0,13
23739.8169778276,failure,2,0,1,12
23741.202589761153,repair,3,0,0,13
23752.81612202488,failure,2,0,1,12
23753.08456386797,repair,3,0,0,13
23759.680338671893,failure,2,0,1,12
23760.115883993753,repair,3,0,0,13
23767.034286452425,failure,2,0,1,12
23769.67722960443,failure,1,1,1,11
23770.562577079003,repair,2,0,1,12
23772.563751965616,repair,3,0,0,13
23784.938207695115,failure,2,0,1,12
23785.56892127955,repair,3,0,0,13
23785.905827236893,failure,2,0,1,12
23786.97546005532,repair,3,0,0,13
23790.303584468005,failure,2,0,1,12
23790.817149505503,repair,3,0,0,13
23809.66176917844,failure,2,0,1,12
23810.50211901618,repair,3,0,0,13
23811.48926203693,failure,2,0,1,12
23812.26665352231,repair,3,0,0,13
23830.87350579362,failure,2,0,1,12
23831.31359200546,repair,3,0,0,13
23851.91613961274,failure,2,0,1,12
23853.594217028127,repair,3,0,0,13
23861.990965564746,failure,2,0,1,12
23863.147042317545,repair,3,0,0,13
23871.302610208557,failure,2,0,1,12
23872.050890700393,repair,3,0,0,13
23879.768263546433,failure,2,0,1,12
23880.034067103552,repair,3,0,0,13
23908.970106677985,failure,2,0,1,12
23911.265947822372,repair,3,0,0,13
23916.47252354221,failure,2,0,1,12
23916.916782737986,repair,3,0,0,13
23931.978019935897,failure,2,0,1,12
23936.67497192363,failure,1,1,1,11
23937.397264248,repair,2,0,1,12
23937.500608544833,repair,3,0,0,13
23950.663451852477,failure,2,0,1,12
23951.067763735264,repair,3,0,0,13
23955.395286980605,failure,2,0,1,12
23958.398434903593,repair,3,0,0,13
23972.934659527153,failure,2,0,1,12
23975.13176832071,repair,3,0,0,13
23991.3842688282,failure,2,0,1,12
23992.090100654714,repair,3,0,0,13
23997.6412095894,failure,2,0,1,12
23998.786789278092,repair,3,0,0,13
24004.8108402379,failure,2,0,1,12
24005.140627389737,repair,3,0,0,13
24021.266427944745,failure,2,0,1,12
24021.39961894633,repair,3,0,0,13
24039.391519380413,failure,2,0,1,12
24040.214164922272,repair,3,0,0,13
24051.123588795243,failure,2,0,1,12
24053.00108072087,repair,3,0,0,13
24063.50388769287,failure,2,0,1,12
24066.555625709014,repair,3,0,0,13
24077.350883103325,failure,2,0,1,12
24077.908437684586,repair,3,0,0,13
24090.929570027703,failure,2,0,1,12
24094.51839080617,repair,3,0,0,13
24095.589569262575,failure,2,0,1,12
24096.536201977804,repair,3,0,0,13
24110.757701766637,failure,2,0,1,12
24111.96255107188,repair,3,0,0,13
24156.80994099012,failure,2,0,1,12
24158.58023211484,failure,1,1,1,11
24158.769976905274,repair,2,0,1,12
24159.23683810594,failure,1,1,1,11
24160.92750368539,repair,2,0,1,12
24162.010945541228,repair,3,0,0,13
24174.272142620768,failure,2,0,1,12
24175.53455623986,repair,3,0,0,13
24196.114742618836,failure,2,0,1,12
24196.42592327206,repair,3,0,0,13
24219.410004247853,failure,2,0,1,12
24220.581238562747,repair,3,0,0,13
24225.18115661004,failure,2,0,1,12
24225.244142693267,repair,3,0,0,13
24227.43092032426,failure,2,0,1,12
24228.771838377743,repair,3,0,0,13
24252.035524411604,failure,2,0,1,12
24252.63304336555,repair,3,0,0,13
24258.318352563838,failure,2,0,1,12
24259.274434335828,repair,3,0,0,13
24261.677831310277,failure,2,0,1,12
24263.139668658157,repair,3,0,0,13
24269.93286138602,failure,2,0,1,12
24270.271685014202,repair,3,0,0,13
24298.192885309843,failure,2,0,1,12
24298.3895370294,repair,3,0,0,13
24301.542199443265,failure,2,0,1,12
24302.59231527226,repair,3,0,0,13
24305.583327990636,failure,2,0,1,12
24306.949126578922,repair,3,0,0,13
24335.8555366168,failure,2,0,1,12
24336.593702187885,repair,3,0,0,13
24338.104276415263,failure,2,0,1,12
24340.349188072247,repair,3,0,0,13
24343.6730899214,failure,2,0,1,12
24343.739435605024,repair,3,0,0,13
24358.722457777236,failure,2,0,1,12
24359.720832957762,repair,3,0,0,13
24362.087371461326,failure,2,0,1,12
24364.42805576766,failure,1,1,1,11
24365.367946734998,repair,2,0,1,12
24368.097874890253,repair,3,0,0,13
24375.999933596675,failure,2,0,1,12
24376.953245714285,repair,3,0,0,13
24392.46365139019,failure,2,0,1,12
24392.828760249096,repair,3,0,0,13
24409.88441686243,failure,2,0,1,12
24410.942296027828,repair,3,0,0,13
24430.550936576295,failure,2,0,1,12
24431.890771055845,repair,3,0,0,13
24444.50383908099,failure,2,0,1,12
24446.274091802617,repair,3,0,0,13
24455.562381478576,failure,2,0,1,12
24457.865605108916,repair,3,0,0,13
24461.948396043288,failure,2,0,1,12
24463.277262697284,failure,1,1,1,11
24465.549661138186,repair,2,0,1,12
24465.55306639238,failure,1,1,1,11
24466.17756127274,repair,2,0,1,12
24468.478236925126,repair,3,0,0,13
24474.67963877859,failure,2,0,1,12
24475.634753016817,repair,3,0,0,13
24476.56301404614,failure,2,0,1,12
24477.03343656014,repair,3,0,0,13
24482.905855829984,failure,2,0,1,12
24483.109203151682,repair,3,0,0,13
24494.23732574404,failure,2,0,1,12
24496.02910566675,repair,3,0,0,13
24498.059442831207,failure,2,0,1,12
24499.486375692555,repair,3,0,0,13
24526.35875215862,failure,2,0,1,12
24527.063502187993,repair,3,0,0,13
24539.065424244513,failure,2,0,1,12
24539.89624078558,repair,3,0,0,13
24541.667275911044,failure,2,0,1,12
24543.13841703484,repair,3,0,0,13
24543.368039861398,failure,2,0,1,12
24543.703735590258,repair,3,0,0,13
24544.11786133164,failure,2,0,1,12
24544.804934093827,failure,1,1,1,11
24545.52733495289,repair,2,0,1,12
24548.25461426427,repair,3,0,0,13
24568.898507920883,failure,2,0,1,12
24569.13400902736,repair,3,0,0,13
24574.657056193973,failure,2,0,1,12
24575.948922355146,repair,3,0,0,13
24576.021664199016,failure,2,0,1,12
24576.86219722727,repair,3,0,0,13
24580.31531257993,failure,2,0,1,12
24580.454363462708,repair,3,0,0,13
24616.34465361069,failure,2,0,1,12
24616.545108319282,repair,3,0,0,13
24622.3205452244,failure,2,0,1,12
24622.653473479993,repair,3,0,0,13
24622.787002972516,failure,2,0,1,12
24623.027729897338,repair,3,0,0,13
24626.753732364145,failure,2,0,1,12
24628.99843104405,repair,3,0,0,13
24634.574763438715,failure,2,0,1,12
24635.109712492904,repair,3,0,0,13
24665.750785402437,failure,2,0,1,12
24666.6182230894,repair,3,0,0,13
24667.62400785927,failure,2,0,1,12
24668.05799476574,repair,3,0,0,13
24668.734700046145,failure,2,0,1,12
24669.979055956774,repair,3,0,0,13
24679.872809757613,failure,2,0,1,12
24681.594604481656,repair,3,0,0,13
24730.46848590556,failure,2,0,1,12
24731.9289784811,repair,3,0,0,13
24734.428947871253,failure,2,0,1,12
24734.874496150853,repair,3,0,0,13
24735.637622952818,failure,2,0,1,12
24737.58797417292,repair,3,0,0,13
24738.69950348781,failure,2,0,1,12
24739.713429106465,failure,1,1,1,11
24739.74441824141,failure,0,2,1,10
24740.130609848293,repair,1,1,1,11
24740.388971100216,repair,2,0,1,12
24742.856832788544,repair,3,0,0,13
24753.434973714386,failure,2,0,1,12
24753.74491551653,repair,3,0,0,13
24759.459864029523,failure,2,0,1,12
24762.120910512578,repair,3,0,0,13
24780.636251998647,failure,2,0,1,12
24780.79576343823,repair,3,0,0,13
24806.984634851666,failure,2,0,1,12
24808.463494328727,repair,3,0,0,13
24816.76596594471,failure,2,0,1,12
24819.30106700439,repair,3,0,0,13
24819.574078932805,failure,2,0,1,12
24820.11966724165,repair,3,0,0,13
24838.455243031454,failure,2,0,1,12
24838.80905738153,repair,3,0,0,13
24849.01864945034,failure,2,0,1,12
24849.29828709599,repair,3,0,0,13
24852.70342654821,failure,2,0,1,12
24853.059677884085,repair,3,0,0,13
24871.533248177973,failure,2,0,1,12
24872.07494815717,repair,3,0,0,13
24888.22340508289,failure,2,0,1,12
24889.205047333227,repair,3,0,0,13
24893.039073700686,failure,2,0,1,12
24893.661277470328,repair,3,0,0,13
24904.081736579432,failure,2,0,1,12
24904.15487564559,repair,3,0,0,13
24912.858950750604,failure,2,0,1,12
24914.799717292335,repair,3,0,0,13
24928.663964560794,failure,2,0,1,12
24929.729086343137,repair,3,0,0,13
24933.07883661798,failure,2,0,1,12
24933.60566389659,repair,3,0,0,13
24939.567965577284,failure,2,0,1,12
24939.973613687813,repair,3,0,0,13
24942.31171144212,failure,2,0,1,12
24942.384345141254,failure,1,1,1,11
24943.778812049306,repair,2,0,1,12
24944.26590830391,repair,3,0,0,13
24974.88881410314,failure,2,0,1,12
24975.52328807219,repair,3,0,0,13
24975.650801574582,failure,2,0,1,12
24976.564467038737,repair,3,0,0,13
24980.610085934244,failure,2,0,1,12
24981.145185506026,repair,3,0,0,13
24999.23773812121,failure,2,0,1,12
25000.2107531741,repair,3,0,0,13
25013.26957624197,failure,2,0,1,12
25013.50918808304,repair,3,0,0,13
25017.195390865712,failure,2,0,1,12
25017.367819306273,repair,3,0,0,13
25018.726318881352,failure,2,0,1,12
25018.790928053866,repair,3,0,0,13
25019.87347396968,failure,2,0,1,12
25020.32632990859,failure,1,1,1,11
25020.83254792639,repair,2,0,1,12
25021.188563772637,repair,3,0,0,13
25023.373628915215,failure,2,0,1,12
25024.55124488148,repair,3,0,0,13
25028.796159162255,failure,2,0,1,12
25030.63305713857,repair,3,0,0,13
25032.611488819697,failure,2,0,1,12
25032.91056420095,repair,3,0,0,13
25063.0455576667,failure,2,0,1,12
25063.495895645978,repair,3,0,0,13
25064.43035891333,failure,2,0,1,12
25065.902322238937,repair,3,0,0,13
25076.733389529338,failure,2,0,1,12
25079.89279197695,repair,3,0,0,13
25086.41820194886,failure,2,0,1,12
25087.397254298205,repair,3,0,0,13
25091.74301278394,failure,2,0,1,12
25091.943200423182,repair,3,0,0,13
25106.523693737618,failure,2,0,1,12
25109.544660218064,repair,3,0,0,13
25125.814276309422,failure,2,0,1,12
25128.2161382126,repair,3,0,0,13
25139.680339266775,failure,2,0,1,12
25141.837305129222,repair,3,0,0,13
25146.730364928564,failure,2,0,1,12
25147.66075966141,repair,3,0,0,13
25162.064081192737,failure,2,0,1,12
25162.339175434685,repair,3,0,0,13
25167.28853116155,failure,2,0,1,12
25167.369897110573,repair,3,0,0,13
25172.289043381545,failure,2,0,1,12
25173.239109527447,repair,3,0,0,13
25180.198998596872,failure,2,0,1,12
25180.42744591109,repair,3,0,0,13
25183.119482793074,failure,2,0,1,12
25183.99159829968,repair,3,0,0,13
25185.737086902704,failure,2,0,1,12
25187.428564705933,repair,3,0,0,13
25196.023904138565,failure,2,0,1,12
25196.562493088644,repair,3,0,0,13
25201.744568392744,failure,2,0,1,12
25202.086118304233,repair,3,0,0,13
25210.935907296545,failure,2,0,1,12
25211.49171908581,repair,3,0,0,13
25222.410997219198,failure,2,0,1,12
25225.9967392858,repair,3,0,0,13
25242.922964511683,failure,2,0,1,12
25245.248119175616,repair,3,0,0,13
25267.516134272686,failure,2,0,1,12
25267.86422487752,repair,3,0,0,13
25277.200234558397,failure,2,0,1,12
25278.213291821703,repair,3,0,0,13
25278.550788978413,failure,2,0,1,12
25282.184443192218,repair,3,0,0,13
25296.944228283348,failure,2,0,1,12
25298.528929576867,repair,3,0,0,13
25310.7134285817,failure,2,0,1,12
25311.43007097802,repair,3,0,0,13
25316.22051003328,failure,2,0,1,12
25316.670845177166,repair,3,0,0,13
25321.524400332957,failure,2,0,1,12
25321.744914747007,repair,3,0,0,13
25334.447964908613,failure,2,0,1,12
25335.12971466277,repair,3,0,0,13
25366.97425949238,failure,2,0,1,12
25367.13218807967,repair,3,0,0,13
25371.82955154214,failure,2,0,1,12
25372.947613013446,repair,3,0,0,13
25404.491944784644,failure,2,0,1,12
25405.166436283627,repair,3,0,0,13
25406.150399487622,failure,2,0,1,12
25406.948200570892,repair,3,0,0,13
25416.261871238567,failure,2,0,1,12
25416.60239089315,repair,3,0,0,13
25424.441724767126,failure,2,0,1,12
25426.00066642739,repair,3,0,0,13
25436.515530554745,failure,2,0,1,12
25439.968268893568,repair,3,0,0,13
25490.681050358206,failure,2,0,1,12
25491.1954091635,repair,3,0,0,13
25493.654946009385,failure,2,0,1,12
25493.762839603307,repair,3,0,0,13
25511.7427581641,failure,2,0,1,12
25512.971791648255,repair,3,0,0,13
25520.289881353885,failure,2,0,1,12
25520.847294501258,repair,3,0,0,13
25544.360714584673,failure,2,0,1,12
25544.955104515047,repair,3,0,0,13
25550.5063824111,failure,2,0,1,12
25550.630100375638,repair,3,0,0,13
25557.643780651815,failure,2,0,1,12
25558.639695424237,repair,3,0,0,13
25589.33443365574,failure,2,0,1,12
25590.480071933165,repair,3,0,0,13
25593.807738623676,failure,2,0,1,12
25593.811176623523,repair,3,0,0,13
25597.64402839135,failure,2,0,1,12
25597.669357256178,failure,1,1,1,11
25597.721102227453,repair,2,0,1,12
25598.69662244615,repair,3,0,0,13
25601.184577597945,failure,2,0,1,12
25602.94815074808,repair,3,0,0,13
25617.94058469907,failure,2,0,1,12
25618.258647450162,repair,3,0,0,13
25619.89215152479,failure,2,0,1,12
25621.17301288338,repair,3,0,0,13
25622.392611787083,failure,2,0,1,12
25622.666297764874,repair,3,0,0,13
25631.066355709077,failure,2,0,1,12
25632.32186041817,repair,3,0,0,13
25633.101639782115,failure,2,0,1,12
25633.68022351941,repair,3,0,0,13
25654.9730194103,failure,2,0,1,12
25656.103992578523,repair,3,0,0,13
25665.498791218342,failure,2,0,1,12
25666.628639533454,repair,3,0,0,13
25672.218857497108,failure,2,0,1,12
25673.99468920144,repair,3,0,0,13
25684.68803497458,failure,2,0,1,12
25684.878712895774,failure,1,1,1,11
25685.635039579247,failure,0,2,1,10
25686.032483480314,repair,1,1,1,11
25687.74355823132,repair,2,0,1,12
