customer,server,arrival_time,service_start,departure_time,service_time,queue_wait,system_time
7580,2,8370.624806313162,8377.824110750711,8377.882387248645,0.05827649793422313,7.199304437548562,7.25758093548211
7581,2,8370.908183849342,8377.882387248645,8378.976536492264,1.0941492436189935,6.974203399302496,8.068352642922036
7582,2,8371.092334289295,8378.976536492264,8380.137594585545,1.1610580932815615,7.884202202969391,9.04526029625049
7583,1,8372.692246289835,8379.629016639416,8384.499312438353,4.8702957989366205,6.936770349580911,11.80706614851806
7584,2,8373.223310419828,8380.137594585545,8381.08559730439,0.9480027188455339,6.914284165717618,7.862286884563218
7585,2,8374.054442174322,8381.08559730439,8381.733515526934,0.6479182225434763,7.031155130069237,7.679073352612249
7586,2,8377.272468246596,8381.733515526934,8382.842088629677,1.1085731027427024,4.46104728033788,5.569620383081201
7587,2,8378.349751860782,8382.842088629677,8387.653078467865,4.810989838188353,4.492336768895257,9.303326607083363
7588,1,8379.023811036799,8384.499312438353,8386.023662443056,1.524350004703972,5.475501401553629,6.999851406257221
7589,1,8379.444310382783,8386.023662443056,8386.885626145891,0.8619637028353606,6.579352060272868,7.441315763107923
7590,1,8379.9780825905,8386.885626145891,8392.042871440948,5.157245295055961,6.907543555391385,12.064788850448167
7591,2,8380.572049278255,8387.653078467865,8389.32496857067,1.6718901028054356,7.08102918961049,8.752919292415754
7592,2,8382.216705407016,8389.32496857067,8390.492201581043,1.1672330103723934,7.108263163654556,8.275496174026557
7593,2,8383.704620429422,8390.492201581043,8391.212327743988,0.7201261629457429,6.787581151620543,7.507707314565778
7594,2,8385.28014694981,8391.212327743988,8392.889659726437,1.6773319824496697,5.932180794177839,7.6095127766275255
7595,1,8385.618155689388,8392.042871440948,8394.193250218303,2.150378777355172,6.424715751560143,8.575094528914633
7596,2,8385.814341915097,8392.889659726437,8397.990368108756,5.1007083823193025,7.075317811340938,12.176026193659709
7597,1,8387.158160106892,8394.193250218303,8398.070232544298,3.87698232599511,7.035090111410682,10.912072437406096
7598,2,8387.469485448557,8397.990368108756,8398.6135215727,0.6231534639447586,10.520882660199277,11.144036124143895
7599,1,8388.330989288506,8398.070232544298,8398.105431680357,0.03519913605831452,9.739243255791735,9.774442391850243
7600,1,8388.60118668683,8398.105431680357,8399.85321284195,1.747781161593988,9.5042449935263,11.252026155119893
7601,2,8388.92431370394,8398.6135215727,8398.659741031539,0.0462194588385197,9.689207868761514,9.73542732759961
7602,2,8392.4200746755,8398.659741031539,8400.0721758205,1.4124347889606688,6.239666356039379,7.652101145000415
7603,1,8393.095794607569,8399.85321284195,8400.462511253561,0.6092984116108504,6.7574182343814755,7.36671664599271
